imdb_id,name,imdb_rating,meta_score,votes,genres,runtime,certificate,revenue,budget,release_date,language
tt0357413,Anchorman: The Legend of Ron Burgundy,7.2,63,314072,Comedy,94,PG-13,90517748,26000000,2004-07-09,English
tt0349825,Miracle,7.5,68,44196,"Biography, Drama, History",135,PG,64445708,28000000,2004-02-06,English
tt0289879,The Butterfly Effect,7.6,30,429359,"Drama, Sci-Fi, Thriller",113,R,95707652,13000000,2004-01-23,English
tt0328107,Man on Fire,7.7,47,313095,"Action, Crime, Drama",146,R,130293714,70000000,2004-04-23,English
tt0298148,Shrek 2,7.2,75,392620,"Animation, Adventure, Comedy",93,PG,923075336,150000000,2004-05-19,English
tt0362227,The Terminal,7.3,55,374697,"Comedy, Drama, Romance",128,PG-13,218685607,60000000,2004-06-18,English
tt0327554,Catwoman,3.3,27,104815,"Action, Crime, Fantasy",104,PG-13,82102379,100000000,2004-07-23,English
tt0343660,50 First Dates,6.8,48,309584,"Comedy, Drama, Romance",99,PG-13,196482882,75000000,2004-02-13,English
tt0372183,The Bourne Supremacy,7.7,73,413613,"Action, Mystery, Thriller",108,PG-13,288702062,75000000,2004-07-23,English
tt0343818,"I, Robot",7.1,59,473999,"Action, Crime, Drama",115,PG-13,347198023,120000000,2004-07-16,English
tt0366551,Harold & Kumar Go to White Castle,7.1,64,174425,"Adventure, Comedy",88,R,23936908,9000000,2004-07-30,English
tt0346491,Alexander,5.6,39,156551,"Action, Biography, Drama",175,R,167298192,155000000,2004-11-24,English
tt0314498,The Perfect Score,5.7,35,22669,"Comedy, Crime",93,PG-13,10772580,40000000,2004-01-30,English
tt0337563,13 Going on 30,6.1,57,153962,"Comedy, Fantasy, Romance",98,PG-13,96455697,37000000,2004-04-23,English
tt0356470,A Cinderella Story,5.9,25,76503,"Comedy, Family, Romance",95,PG,70067909,19000000,2004-07-16,English
tt0362270,The Life Aquatic with Steve Zissou,7.3,62,169180,"Action, Adventure, Comedy",119,R,34808403,50000000,2004-12-25,English
tt0359013,Blade: Trinity,5.9,38,158940,"Action, Horror, Sci-Fi",113,R,129241130,65000000,2004-12-08,English
tt0368933,The Princess Diaries 2: Royal Engagement,5.8,43,69344,"Comedy, Family, Romance",113,G,134734481,40000000,2004-08-11,English
tt0381681,Before Sunset,8,90,214671,"Drama, Romance",80,R,15622722,2700000,2004-07-30,English
tt0351977,Walking Tall,6.3,44,67189,"Action, Crime",86,PG-13,57223890,46000000,2004-04-02,English
tt0364751,Without a Paddle,5.9,29,42486,"Adventure, Comedy, Mystery",95,PG-13,69397368,19000000,2004-08-20,English
tt0307453,Shark Tale,6,48,157892,"Animation, Adventure, Comedy",90,PG,363530196,75000000,2004-10-01,English
tt0390022,Friday Night Lights,7.2,70,55303,"Action, Drama, Sport",118,PG-13,61950770,30000000,2004-10-08,English
tt0290002,Meet the Fockers,6.3,41,241605,"Comedy, Romance",115,PG-13,514837517,80000000,2004-12-22,English
tt0318627,Resident Evil: Apocalypse,6.2,35,178038,"Action, Horror, Sci-Fi",94,R,129342769,45000000,2004-09-10,English
tt0335438,Starsky & Hutch,6.1,55,133710,"Comedy, Crime",101,PG-13,170268750,60000000,2004-03-05,English
tt0308644,Finding Neverland,7.7,67,192590,"Biography, Drama, Family",106,PG,116650613,25000000,2004-12-17,English
tt0375063,Sideways,7.5,94,171952,"Comedy, Drama, Romance",127,R,109706931,16000000,2005-01-21,English
tt0370263,Alien vs. Predator,5.6,29,176823,"Action, Adventure, Horror",101,PG-13,172544654,60000000,2004-08-13,English
tt0372588,Team America: World Police,7.2,64,153203,"Action, Comedy",98,R,50826898,32000000,2004-10-15,English
tt0338096,Dirty Dancing: Havana Nights,6,39,25564,"Drama, Music, Romance",86,PG-13,27685016,25000000,2004-02-27,English
tt0361467,Confessions of a Teenage Drama Queen,4.6,33,26271,"Comedy, Family, Music",89,PG,33111460,15000000,2004-02-20,English
tt0390384,Primer,6.9,68,91658,"Drama, Sci-Fi, Thriller",77,PG-13,545436,7000,2005-05-27,English
tt0363988,Secret Window,6.6,46,173028,"Drama, Mystery, Thriller",96,PG-13,92913171,40000000,2004-03-12,English
tt0364045,Taking Lives,6.2,38,76391,"Crime, Mystery, Thriller",103,R,65470529,45000000,2004-03-19,English
tt0350258,Ray,7.7,73,129913,"Biography, Drama, Music",152,PG-13,123971376,40000000,2004-10-29,English
tt0385267,In Good Company,6.4,66,52267,"Comedy, Drama, Romance",109,PG-13,61315215,26000000,2005-01-14,English
tt0327679,Ella Enchanted,6.2,53,58417,"Comedy, Family, Fantasy",96,PG,27388767,31000000,2004-04-09,English
tt0368975,Sleepover,5.3,33,14600,"Comedy, Family, Romance",89,PG,9784050,10000000,2004-07-09,English
tt0241025,Vanity Fair,6.2,53,19920,Drama,141,PG-13,19463185,23000000,2004-09-01,English
tt0343135,Along Came Polly,5.9,44,120290,"Comedy, Romance",90,PG-13,171171424,42000000,2004-01-16,English
tt0371246,Spanglish,6.4,48,74846,"Comedy, Drama, Romance",131,PG-13,55041367,80000000,2004-12-17,English
tt0333766,Garden State,7.4,67,202571,"Comedy, Drama, Romance",102,R,35825316,2500000,2004-08-20,English
tt0346156,Sky Captain and the World of Tomorrow,6,64,79529,"Action, Adventure, Crime",106,PG,57835751,70000000,2004-09-17,English
tt0366174,Anacondas: The Hunt for the Blood Orchid,4.6,40,26996,"Action, Adventure, Horror",97,PG-13,70992898,20000000,2004-08-27,English
tt0367479,After the Sunset,6.3,38,42897,"Action, Comedy, Crime",97,PG-13,61347797,60000000,2004-11-12,English
tt0358135,Shall We Dance,6.1,47,41275,"Comedy, Drama, Music",106,PG-13,170128460,50000000,2004-10-15,English
tt0335245,The Ladykillers,6.2,56,95160,"Comedy, Crime, Thriller",104,R,76665191,35000000,2004-03-26,English
tt0337697,The Prince and Me,5.9,47,36101,"Comedy, Family, Romance",111,PG,37666766,22000000,2004-04-02,English
tt0317198,Bridget Jones: The Edge of Reason,6,44,98748,"Comedy, Drama, Romance",108,R,261703979,40000000,2004-11-19,English
tt0316732,Taxi,4.5,27,38466,"Action, Comedy, Crime",97,PG-13,69372109,25000000,2004-10-06,English
tt0356634,Garfield,5,27,74156,"Animation, Comedy, Family",80,PG,198964901,50000000,2004-06-11,English
tt0324554,Wicker Park,7,40,50904,"Drama, Mystery, Romance",114,PG-13,21741598,30000000,2004-09-03,English
tt0318974,The Alamo,6,47,18865,"Drama, History, War",137,PG-13,25819961,107000000,2004-04-09,English
tt0368008,The Manchurian Candidate,6.6,76,98695,"Drama, Mystery, Sci-Fi",129,R,96105910,80000000,2004-07-30,English
tt0368774,The Heart Is Deceitful Above All Things,6.5,27,6142,Drama,97,R,217499,0,2005-01-19,English
tt0344510,A Very Long Engagement,7.6,76,68794,"Drama, Mystery, Romance",133,R,69424389,56600000,2005-01-14,French
tt0300051,Jersey Girl,6.2,43,60990,"Comedy, Drama, Romance",102,PG-13,35492921,35000000,2004-03-26,English
tt0297284,Mindhunters,6.4,33,55790,"Crime, Horror, Mystery",106,R,21148829,27000000,2005-05-13,English
tt0360139,Chasing Liberty,6.1,46,34815,"Comedy, Romance",111,PG-13,12313323,23000000,2004-01-09,English
tt0387575,Seed of Chucky,4.8,46,36351,"Comedy, Fantasy, Horror",87,R,24829644,12000000,2004-11-12,English
tt0327162,The Stepford Wives,5.3,42,57487,"Comedy, Horror, Sci-Fi",93,PG-13,101297248,90000000,2004-06-11,English
tt0332375,Saved!,6.7,62,43440,"Comedy, Drama",92,PG-13,10156933,5000000,2004-06-11,English
tt0370986,Mysterious Skin,7.6,73,63461,Drama,105,Unrated,1532932,0,2005-06-24,English
tt0384533,She Hate Me,5.3,28,7010,"Comedy, Drama",138,R,1526951,8000000,2004-07-30,English
tt0327437,Around the World in 80 Days,5.9,49,80242,"Action, Adventure, Comedy",120,PG,72178895,110000000,2004-06-16,English
tt0365125,A Dirty Shame,5.1,56,11784,Comedy,89,NC-17,1808166,15000000,2004-09-24,English
tt0252028,Surviving Christmas,5.4,19,21030,"Comedy, Romance",91,PG-13,14614892,45000000,2004-10-22,English
tt0337921,Cellular,6.5,60,89205,"Action, Crime, Thriller",94,PG-13,56051920,25000000,2004-09-10,English
tt0361696,Raise Your Voice,5.9,33,25838,"Family, Music, Musical",103,PG,14867514,15000000,2004-10-08,English
tt0367085,Soul Plane,4.5,33,20724,Comedy,86,R,14821824,16000000,2004-05-28,English
tt0167456,Thunderbirds,4.2,36,12651,"Action, Adventure, Comedy",95,PG,28283637,57000000,2004-07-30,English
tt0318462,The Motorcycle Diaries,7.8,75,92759,"Adventure, Biography, Drama",126,R,57663224,0,2004-10-15,Spanish
tt0362269,Kinsey,7.1,79,46195,"Biography, Drama, Romance",118,R,16918723,11000000,2005-01-07,English
tt0204313,Exorcist: The Beginning,5.1,30,32149,"Horror, Mystery, Thriller",114,R,76899937,80000000,2004-08-20,English
tt0349710,Ladder 49,6.5,47,53261,"Drama, Thriller",115,PG-13,100572044,55000000,2004-10-01,English
tt0317648,Hidalgo,6.7,54,74736,"Action, Adventure, Biography",136,PG-13,108040622,100000000,2004-03-05,English
tt0369672,A Love Song for Bobby Long,7.1,48,24188,Drama,119,R,2039526,0,2005-01-21,English
tt0335559,Win a Date with Tad Hamilton!,5.6,52,25605,"Comedy, Romance",95,PG-13,20862484,22000000,2004-01-23,English
tt0360201,Wimbledon,6.3,59,57314,"Comedy, Romance, Sport",98,PG-13,41512007,31000000,2004-09-17,English
tt0350028,Raising Helen,6,38,34326,"Comedy, Drama, Romance",119,PG-13,49718611,50000000,2004-05-28,English
tt0375173,Alfie,6.2,49,48861,"Comedy, Drama, Romance",103,R,35060882,60000000,2004-11-05,English
tt0356618,The Forgotten,5.8,43,62365,"Drama, Mystery, Sci-Fi",91,PG-13,117592831,42000000,2004-09-24,English
tt0337917,Catch That Kid,5.2,33,9212,"Adventure, Comedy, Crime",91,PG,16930762,12000000,2004-02-06,English
tt0299172,Home on the Range,5.3,50,18442,"Animation, Adventure, Comedy",76,PG,103951461,110000000,2004-04-02,English
tt0356721,I Heart Huckabees,6.6,55,60840,Comedy,107,R,20094909,20000000,2004-10-22,English
tt0327247,The Whole Ten Yards,5.5,24,52031,"Comedy, Crime, Thriller",98,PG-13,25449487,40000000,2004-04-09,English
tt0379889,The Merchant of Venice,7,63,33476,"Drama, Romance",131,R,21560182,30000000,2005-02-18,Italian
tt0331953,Club Dread,5.7,45,27198,"Comedy, Horror, Mystery",104,R,7565807,8600000,2004-02-27,English
tt0315297,Twisted,5.3,26,19435,"Crime, Drama, Mystery",97,R,40954603,50000000,2004-02-27,English
tt0377091,Mean Creek,7.2,74,29626,"Crime, Drama",90,R,802948,500000,2004-09-29,English
tt0270846,Superbabies: Baby Geniuses 2,1.9,9,29230,"Comedy, Family, Sci-Fi",88,PG,9448644,20000000,2004-08-27,English
tt0363282,New York Minute,4.9,33,20672,"Comedy, Crime, Family",91,PG,21289826,30000000,2004-05-07,English
tt0337876,Birth,6.1,50,33317,"Drama, Fantasy, Mystery",100,R,23925492,20000000,2004-10-29,English
tt0379306,A Good Woman,6.5,53,10980,"Drama, Comedy, Romance",93,PG,6877842,0,2005-05-13,English
tt0361127,The Woodsman,7.2,72,30801,Drama,87,R,4678405,0,nan,English
tt0365957,You Got Served,3.8,37,25323,"Drama, Music",95,PG-13,48631561,8000000,2004-01-30,English
tt0329691,Torque,4.1,41,26153,"Action, Comedy, Crime",84,PG-13,46546197,40000000,2004-01-16,English
tt0361620,First Daughter,5,31,20176,"Comedy, Drama, Romance",106,PG,10592180,30000000,2004-09-24,English
tt0396592,Fat Albert,4.3,39,10727,"Animation, Comedy, Family",93,PG,48551322,26000000,2004-12-25,English
tt0324127,Suspect Zero,5.8,37,18337,"Crime, Horror, Mystery",99,R,11416075,27000000,2004-08-27,English
tt0367631,D.E.B.S.,5.2,42,14050,"Action, Comedy, Romance",91,PG-13,97446,3500000,2005-03-25,English
tt0326856,Envy,4.8,31,28971,Comedy,99,PG-13,14494036,40000000,2004-04-30,English
tt0377062,Flight of the Phoenix,6.1,47,50226,"Action, Adventure, Drama",113,PG-13,34586268,45000000,2004-12-17,English
tt0361925,Welcome to Mooseport,5.2,33,11807,"Comedy, Romance",110,PG-13,14615099,30000000,2004-02-20,English
tt0348593,The Door in the Floor,6.6,67,14834,"Comedy, Drama",111,R,6715067,7500000,2004-08-06,English
tt0315824,The Big Bounce,4.9,42,17226,"Comedy, Crime",88,PG-13,6801716,50000000,2004-01-30,English
tt0343663,Eros,6,51,5830,"Drama, Romance",104,R,1535829,0,2004-12-03,Mandarin
tt0361841,Little Black Book,5.3,36,16795,"Comedy, Romance, Drama",107,PG-13,22034832,35000000,2004-08-06,English
tt0361411,Bride & Prejudice,6.1,55,19236,"Comedy, Drama, Musical",122,PG-13,24716440,7000000,2005-03-11,English
tt0340012,Being Julia,7,65,11641,"Comedy, Drama, Romance",104,R,14339171,18000000,2005-02-18,English
tt0390221,Maria Full of Grace,7.4,87,33062,"Crime, Drama",101,R,12594630,3000000,2004-08-06,Spanish
tt0372884,Eating Out,5.8,28,5736,"Comedy, Drama, Romance",90,Unrated,155212,50000,2012-02-24,English
tt0358349,Agent Cody Banks 2: Destination London,4.5,32,13321,"Action, Adventure, Comedy",100,PG,28818995,26000000,2004-03-12,English
tt0360009,Spartan,6.5,60,28499,"Action, Crime, Drama",106,R,8112712,19250000,2004-03-12,English
tt0339412,Mr 3000,5.5,57,13442,"Comedy, Drama, Romance",104,PG-13,21839377,30000000,2004-09-17,English
tt0364343,The Final Cut,6.2,43,29876,"Drama, Sci-Fi, Thriller",95,PG-13,3222439,0,2004-10-15,English
tt0335121,Godsend,4.8,24,24200,"Action, Drama, Fantasy",102,PG-13,30114487,25000000,2004-04-30,English
tt0337579,Barbershop 2: Back in Business,5.7,59,13636,"Comedy, Drama",106,PG-13,65991448,30000000,2004-02-06,English
tt0360130,Undertow,6.6,63,8095,"Drama, Thriller",108,R,156767,0,2004-12-17,English
tt0384504,Saving Face,7.4,65,9293,"Comedy, Drama, Romance",91,R,1236518,0,2005-06-24,English
tt0355954,Riding the Bullet,5.2,37,8793,"Horror, Thriller",98,R,264505,5000000,2005-02-03,English
tt0380277,The Cookout,3.7,15,2627,Comedy,97,PG-13,12009070,0,2004-09-03,English
tt0380609,P.S.,6.1,55,5819,"Comedy, Drama, Fantasy",97,R,273023,0,2005-02-10,English
tt0368658,Stage Beauty,7.1,64,9619,Drama,106,R,2307092,0,2004-10-29,English
tt0363473,Beyond the Sea,6.7,46,14136,"Biography, Drama, Music",118,PG-13,8447615,23000000,2004-12-29,English
tt0378947,Melinda and Melinda,6.4,54,30047,"Comedy, Drama, Romance",99,PG-13,20085854,0,2005-04-08,English
tt0345074,Connie and Carla,6.2,44,7641,"Comedy, Crime, Music",98,PG-13,11341016,27000000,2004-04-16,English
tt0359517,Johnson Family Vacation,4.5,29,6927,Comedy,97,PG-13,31326183,12000000,2004-04-07,English
tt0362004,Palindromes,6.7,53,11697,"Comedy, Drama",100,Not Rated,809686,0,2005-01-21,English
tt0350194,Teacher's Pet,5.8,74,1458,"Animation, Adventure, Comedy",73,PG,6491969,10000000,2004-01-16,English
tt0372334,House of D,7,33,8554,"Comedy, Drama",97,PG-13,389866,6000000,2005-04-29,English
tt0359423,A Home at the End of the World,6.7,59,12904,"Drama, Romance",97,R,1644653,6500000,2004-10-14,English
tt0349169,Breakin' All the Rules,5.7,46,5692,"Comedy, Romance",85,PG-13,12544254,10000000,2004-05-14,English
tt0375104,Bobby Jones: Stroke of Genius,6.7,45,3586,"Biography, Drama, Romance",120,PG,2707913,20000000,2004-04-30,English
tt0352277,De-Lovely,6.6,53,10502,"Biography, Drama, Music",125,PG-13,18611951,15000000,2004-08-06,English
tt0339147,Highwaymen,5.7,49,8126,"Action, Crime, Horror",80,R,2394737,0,2004-02-19,English
tt0331952,The Clearing,5.8,60,12885,"Drama, Mystery, Thriller",95,R,12520799,0,2004-07-16,English
tt0347369,Jiminy Glick in Lalawood,5.5,41,1889,"Comedy, Mystery",90,R,36039,0,2005-04-25,English
tt0338325,Paparazzi,5.8,38,14253,"Action, Crime, Drama",84,PG-13,16796512,20000000,2004-09-03,English
tt0354766,Never Die Alone,5.7,38,5277,"Action, Crime, Drama",88,R,5923000,3000000,2004-03-26,English
tt0312329,Against the Ropes,5.3,36,6539,"Biography, Drama, Romance",111,PG-13,6432551,39000000,2004-02-20,English
tt0403703,Yu-Gi-Oh!: The Movie - Pyramid of Light,4.9,15,7556,"Animation, Action, Adventure",90,PG,28693920,20000000,2004-08-13,English
tt0396271,When Will I Be Loved,4.4,39,3140,"Drama, Thriller",81,R,159429,0,2005-06-24,English
tt0364961,The Assassination of Richard Nixon,7,63,24751,"Biography, Crime, Drama",95,R,4407814,0,2004-10-22,English
tt0376649,The Hillside Strangler,5.3,19,1710,"Crime, Drama, Thriller",97,R,4143,0,2004-11-12,English
tt0361309,We Don't Live Here Anymore,6.3,66,8935,"Drama, Romance",101,R,3361213,3000000,2004-09-03,English
tt0373024,Imaginary Heroes,7.2,53,9224,"Comedy, Drama",111,R,291118,4000000,2005-11-10,English
tt0349416,Eulogy,6.6,34,8300,"Comedy, Drama",91,R,89781,6500000,2004-09-26,English
tt0381717,Yes,6.7,55,2931,"Drama, Romance",100,R,661946,1280000.0,2005-08-05,English
tt0387914,Innocent Voices,7.9,66,6975,"Drama, Thriller, War",120,R,7048103,0,2005-11-04,Spanish
tt0363579,Down to the Bone,6.7,76,2060,Drama,104,R,30241,0,2005-03-18,English
tt0420291,Keane,6.9,79,5161,"Drama, Mystery, Thriller",100,R,476630,850000,2005-09-21,English
tt0389828,C.S.A.: The Confederate States of America,6.4,62,4550,"Comedy, Drama, War",89,PG-13,744165,0,2005-06-24,English
tt0386504,Haven,5.8,37,6293,"Crime, Drama",115,R,197312,0,2006-10-14,English
tt0398872,Clifford's Really Big Movie,5.4,49,691,"Animation, Adventure, Comedy",74,G,3255426,70000,2004-04-23,English
tt0362526,Criminal,6.4,61,9718,"Comedy, Crime, Drama",87,R,1398053,0,2004-09-24,English
tt0380420,Freshman Orientation,5.4,41,1483,"Comedy, Romance",92,R,10718,0,2004-01-18,English
tt0356159,Hellbent,5.5,45,2252,"Horror, Thriller",84,R,183066,0,2006-02-22,English
tt0376890,Silver City,6,47,3716,"Comedy, Drama, Mystery",128,R,1384395,5000000,2004-09-24,English
tt0246404,The 24th Day,6.5,29,3411,Thriller,92,R,14460,1000000,2004-05-06,English
tt0362129,Seeing Other People,5.8,51,2284,"Comedy, Romance",90,R,87923,0,2011-04-28,English
tt0332712,My Baby's Daddy,4.6,23,3401,Comedy,86,PG-13,18364273,12000000,2004-01-09,English
tt0297389,Poster Boy,6.1,36,1281,Drama,104,R,62062,0,2004-05-08,English
tt0384810,Around the Bend,6.4,46,4069,Drama,85,R,579350,0,2005-01-20,English
tt0362506,Chrystal,6.6,65,1500,"Crime, Drama",106,R,80858,0,2004-01-16,English
tt0329030,The Dust Factory,6,48,1470,"Drama, Family, Fantasy",99,PG,12311,0,2010-05-22,English
tt0273108,The Beautiful Country,7.4,64,3628,Drama,125,R,878325,6000000,2004-03-13,Vietnamese
tt0357054,The Last Shot,5.6,47,4007,"Comedy, Romance",93,R,541330,0,2004-11-05,English
tt0399901,Woman Thou Art Loosed,6.6,55,866,Drama,94,R,6879730,0,2004-10-22,English
tt0377744,A Day Without a Mexican,4.7,30,2989,"Comedy, Drama, Fantasy",100,R,10057021,1500000,2004-05-21,English
tt0339727,Stateside,5.9,35,1803,"Drama, Music, Romance",97,R,174318,16000000,2004-02-27,English
tt0368089,November,5.5,47,2931,"Drama, Mystery, Thriller",73,R,192186,1500000,2004-01-18,English
tt0382561,Hair Show,5.1,34,5631,"Comedy, Romance",105,PG-13,305281,0,2004-10-15,English
tt0407246,Temporada de patos,7.3,74,3628,"Comedy, Drama",90,R,711223,0,2005-01-14,Spanish
tt0297012,Bandido,5.2,31,89,"Adventure, Action, Thriller",95,R,4064,2400000,2004-12-10,English
tt0377088,Mail Order Wife,6.3,61,1199,Comedy,92,R,65369,0,2005-02-01,English
tt0389235,On the Outs,6.9,66,643,Drama,86,R,49940,0,2006-03-08,English
tt0365938,Winter Solstice,6.1,59,1283,Drama,90,R,355879,0,2005-11-24,English
tt0286218,Thérèse: The Story of Saint Thérèse of Lisieux,6.5,27,444,"Biography, Drama",96,PG,2755355,0,2004-10-29,English
tt0401593,Looking for Kitty,6,43,835,"Comedy, Drama",95,R,4480,250000,2004-05-06,English
tt0315273,Benji: Off the Leash!,4.9,49,516,"Drama, Family",97,PG,3817362,0,2004-08-20,English
tt0373152,Mind the Gap,7.1,46,812,"Comedy, Drama",134,R,10637,0,2004-03-13,English
tt0390080,Harry + Max,5.5,31,980,"Drama, Romance",74,Not Rated,15247,0,2004-01-17,English
tt0364435,Jailbait,5.8,41,380,Drama,90,R,5741,0,nan,English
tt0398963,Dorian Blues,6.6,52,2289,"Comedy, Drama, Romance",88,Not Rated,72234,185000,2006-09-28,English
tt0365285,Golemata voda,7.1,62,782,"Drama, War",93,Not Rated,17257,0,2005-04-21,Macedonian
tt0366444,Fighting Tommy Riley,6.5,53,764,"Drama, Mystery, Romance",109,R,10514,300000,nan,English
tt0347368,L.A. Twister,5.9,29,204,Comedy,92,R,54000,450000,2004-06-30,English
tt0353774,NASCAR: The IMAX Experience,6.9,58,574,Sport,48,PG,22248831,0,2004-03-12,English
tt0367097,Straight-Jacket,6.6,50,761,"Comedy, Romance",96,TV-MA,45497,0,2004-03-04,English
tt0430063,Ethan Mao,6.1,29,543,"Crime, Drama, Thriller",87,Not Rated,16444,0,2004-11-10,English
tt0360025,Stella Street,5.8,41,423,Comedy,80,R,4119,0,2004-10-22,English
